subscription_id,customer_id,plan,monthly_revenue,is_churned,created_at
1937,1937,Basic,999,0,2023-08-09
1938,1938,Enterprise,999,1,2024-06-05
1939,1939,Professional,99,1,2023-10-22
1940,1940,Professional,199,0,2023-02-05
1941,1941,Professional,199,0,2023-02-13
1942,1942,Enterprise,999,0,2024-03-29
1943,1943,Professional,99,1,2023-08-16
1944,1944,Basic,999,0,2024-07-15
1945,1945,Professional,99,0,2023-01-03
1946,1946,Basic,199,0,2023-08-29
1947,1947,Enterprise,199,1,2024-02-14
1948,1948,Enterprise,49,0,2024-05-09
1949,1949,Professional,499,0,2023-03-27
1950,1950,Professional,49,0,2024-08-20
1951,1951,Enterprise,999,0,2023-01-06
1952,1952,Professional,999,0,2023-10-27
1953,1953,Basic,499,1,2024-01-13
1954,1954,Enterprise,499,0,2023-03-01
1955,1955,Enterprise,99,0,2023-10-02
1956,1956,Enterprise,499,0,2024-01-22
1957,1957,Basic,999,1,2023-10-25
1958,1958,Professional,99,0,2023-08-15
1959,1959,Basic,49,0,2023-09-14
1960,1960,Enterprise,499,0,2024-01-28
1961,1961,Enterprise,999,1,2024-06-03
1962,1962,Enterprise,49,0,2023-10-17
1963,1963,Enterprise,499,0,2023-04-13
1964,1964,Basic,49,0,2024-03-03
1965,1965,Basic,499,0,2023-04-15
1966,1966,Basic,999,0,2023-12-06
1967,1967,Basic,499,1,2023-06-15
1968,1968,Professional,49,0,2024-11-06
1969,1969,Enterprise,499,0,2023-08-05
1970,1970,Professional,199,0,2024-05-12
1971,1971,Enterprise,99,1,2024-06-22
1972,1972,Enterprise,499,0,2023-03-31
1973,1973,Enterprise,199,1,2023-09-03
1974,1974,Enterprise,49,0,2023-01-16
1975,1975,Basic,999,0,2024-09-09
1976,1976,Professional,199,0,2023-03-27
1977,1977,Basic,499,0,2024-07-28
1978,1978,Enterprise,199,0,2024-11-25
1979,1979,Enterprise,999,0,2024-10-13
1980,1980,Professional,49,0,2024-05-19
1981,1981,Basic,49,0,2023-04-13
1982,1982,Basic,499,0,2023-04-17
1983,1983,Enterprise,49,0,2024-04-05
1984,1984,Professional,49,1,2023-06-07
1985,1985,Enterprise,999,1,2024-11-21
1986,1986,Basic,499,0,2024-02-15
1987,1987,Basic,49,0,2024-06-23
1988,1988,Enterprise,49,0,2023-05-02
1989,1989,Enterprise,499,0,2024-01-07
1990,1990,Professional,199,0,2024-03-31
1991,1991,Enterprise,49,0,2023-04-18
1992,1992,Basic,999,0,2023-07-24
1993,1993,Basic,499,0,2023-08-15
1994,1994,Enterprise,499,0,2024-02-24
1995,1995,Basic,99,0,2024-04-15
1996,1996,Enterprise,499,0,2023-10-07
1997,1997,Basic,499,0,2023-02-03
1998,1998,Professional,499,0,2024-08-26
1999,1999,Professional,499,1,2023-10-24
2000,2000,Basic,499,0,2023-03-07
2001,2001,Professional,999,0,2023-11-13
2002,2002,Professional,49,0,2023-01-15
2003,2003,Enterprise,199,0,2024-04-15
2004,2004,Professional,199,0,2023-05-27
2005,2005,Professional,99,0,2024-10-18
2006,2006,Basic,49,1,2023-01-14
2007,2007,Professional,499,0,2023-07-02
2008,2008,Enterprise,49,1,2023-06-08
2009,2009,Basic,199,0,2024-07-22
2010,2010,Professional,999,0,2024-01-30
2011,2011,Professional,499,0,2024-10-09
2012,2012,Enterprise,999,1,2023-12-27
2013,2013,Enterprise,49,1,2024-09-12
2014,2014,Basic,999,0,2023-10-13
2015,2015,Enterprise,99,0,2024-08-01
2016,2016,Basic,499,0,2024-02-23
2017,2017,Professional,999,0,2024-10-06
2018,2018,Basic,99,1,2023-11-06
2019,2019,Enterprise,999,0,2023-07-02
2020,2020,Enterprise,999,0,2024-04-12
2021,2021,Enterprise,499,1,2023-11-06
2022,2022,Professional,199,0,2023-09-20
2023,2023,Enterprise,49,0,2023-01-24
2024,2024,Basic,499,0,2023-02-08
2025,2025,Basic,99,0,2023-04-07
2026,2026,Enterprise,99,0,2023-04-26
2027,2027,Enterprise,499,0,2023-05-28
2028,2028,Professional,49,0,2024-07-11
2029,2029,Professional,49,0,2023-11-18
2030,2030,Basic,499,0,2024-02-28
2031,2031,Professional,99,1,2024-06-08
2032,2032,Basic,99,0,2024-08-05
2033,2033,Professional,49,0,2023-09-17
2034,2034,Basic,999,0,2023-05-16
2035,2035,Basic,199,1,2024-11-20
2036,2036,Basic,499,0,2023-02-22
2037,2037,Enterprise,49,0,2024-06-30
2038,2038,Professional,499,0,2024-04-10
2039,2039,Professional,499,0,2023-06-26
2040,2040,Enterprise,999,0,2024-04-01
2041,2041,Professional,99,0,2024-11-20
2042,2042,Enterprise,99,0,2023-02-08
2043,2043,Basic,499,0,2023-02-16
2044,2044,Basic,49,0,2024-01-03
2045,2045,Enterprise,999,0,2024-05-15
2046,2046,Basic,499,1,2023-04-09
2047,2047,Enterprise,999,0,2023-05-19
2048,2048,Professional,99,1,2023-03-13
2049,2049,Enterprise,999,0,2023-06-10
2050,2050,Basic,999,0,2024-11-15
2051,2051,Basic,499,0,2023-04-18
2052,2052,Enterprise,499,0,2023-08-15
2053,2053,Professional,49,0,2023-03-06
2054,2054,Basic,499,0,2023-04-17
2055,2055,Professional,999,1,2023-06-04
2056,2056,Basic,499,0,2023-09-02
2057,2057,Basic,199,0,2024-02-18
2058,2058,Enterprise,49,0,2023-01-16
2059,2059,Professional,49,0,2024-09-04
2060,2060,Professional,999,0,2024-03-17
2061,2061,Professional,49,0,2024-02-09
2062,2062,Basic,99,1,2023-12-03
2063,2063,Professional,499,0,2023-01-23
2064,2064,Professional,999,0,2023-09-24
2065,2065,Professional,499,0,2023-09-04
2066,2066,Professional,99,0,2023-10-13
2067,2067,Professional,999,0,2024-03-03
2068,2068,Enterprise,49,0,2024-07-13
2069,2069,Professional,49,0,2023-09-02
2070,2070,Enterprise,49,0,2024-08-12
2071,2071,Basic,49,0,2024-02-20
2072,2072,Enterprise,99,0,2024-10-14
2073,2073,Professional,499,0,2023-05-14
2074,2074,Basic,49,0,2024-08-28
2075,2075,Enterprise,99,0,2023-03-19
2076,2076,Basic,499,0,2023-07-12
2077,2077,Professional,99,0,2023-04-12
2078,2078,Basic,199,1,2023-04-30
2079,2079,Professional,49,0,2024-01-29
2080,2080,Enterprise,49,0,2024-08-31
2081,2081,Professional,99,0,2024-06-09
2082,2082,Professional,199,0,2024-10-18
2083,2083,Basic,199,1,2023-01-15
2084,2084,Basic,999,0,2024-11-14
2085,2085,Enterprise,499,1,2024-05-06
2086,2086,Basic,49,1,2023-06-01
2087,2087,Professional,99,0,2023-12-17
2088,2088,Basic,49,0,2023-10-30
2089,2089,Professional,499,1,2023-10-07
2090,2090,Enterprise,199,0,2023-04-01
2091,2091,Enterprise,999,0,2023-02-07
2092,2092,Basic,499,1,2023-03-09
2093,2093,Enterprise,199,0,2023-08-02
2094,2094,Professional,199,1,2024-09-25
2095,2095,Professional,49,0,2024-04-17
2096,2096,Professional,49,0,2023-04-19
2097,2097,Enterprise,49,0,2024-02-17
2098,2098,Enterprise,199,0,2023-03-14
2099,2099,Professional,99,0,2024-06-14
2100,2100,Professional,199,1,2023-11-06
2101,2101,Basic,499,0,2024-03-07
2102,2102,Enterprise,999,0,2024-11-13
2103,2103,Professional,99,0,2023-07-23
2104,2104,Enterprise,499,0,2024-01-04
2105,2105,Enterprise,99,0,2023-09-13
2106,2106,Basic,49,0,2024-07-22
2107,2107,Enterprise,999,0,2024-07-20
2108,2108,Enterprise,999,0,2024-07-28
2109,2109,Basic,499,1,2023-01-09
2110,2110,Enterprise,199,1,2024-10-07
2111,2111,Enterprise,199,0,2024-04-10
2112,2112,Enterprise,999,0,2023-02-07
2113,2113,Basic,499,0,2023-04-22
2114,2114,Enterprise,499,0,2024-02-25
2115,2115,Enterprise,99,0,2024-01-20
2116,2116,Professional,999,0,2023-12-05
2117,2117,Enterprise,199,0,2024-08-21
2118,2118,Enterprise,99,0,2023-08-11
2119,2119,Basic,49,0,2024-03-04
2120,2120,Enterprise,99,0,2024-06-27
2121,2121,Professional,199,1,2023-11-08
2122,2122,Basic,49,0,2023-03-25
2123,2123,Basic,999,0,2023-02-14
2124,2124,Enterprise,499,0,2024-01-15
2125,2125,Professional,199,0,2023-01-13
2126,2126,Professional,499,0,2024-07-23
2127,2127,Professional,99,0,2023-11-29
2128,2128,Enterprise,999,1,2023-11-30
2129,2129,Basic,199,0,2023-02-06
2130,2130,Professional,49,0,2024-06-13
2131,2131,Professional,499,1,2023-07-27
2132,2132,Professional,499,0,2024-07-29
2133,2133,Basic,499,1,2023-09-15
2134,2134,Basic,199,0,2024-02-24
2135,2135,Professional,99,0,2023-05-24
2136,2136,Professional,199,0,2024-11-20
2137,2137,Enterprise,499,0,2023-09-06
2138,2138,Professional,99,1,2024-01-16
2139,2139,Enterprise,999,0,2024-09-15
2140,2140,Basic,49,0,2023-01-09
2141,2141,Enterprise,499,1,2024-07-08
2142,2142,Professional,49,0,2023-12-08
2143,2143,Professional,999,0,2024-09-16
2144,2144,Enterprise,999,0,2023-12-13
2145,2145,Enterprise,99,0,2024-05-30
2146,2146,Professional,999,1,2023-02-17
2147,2147,Enterprise,99,0,2024-05-02
2148,2148,Professional,49,1,2023-06-27
2149,2149,Basic,99,0,2023-03-23
2150,2150,Enterprise,99,0,2024-09-26
2151,2151,Professional,49,0,2024-08-05
2152,2152,Basic,49,1,2024-01-05
2153,2153,Enterprise,999,0,2024-06-12
2154,2154,Professional,999,0,2023-11-08
2155,2155,Professional,49,0,2024-01-03
2156,2156,Basic,999,0,2023-09-01
2157,2157,Professional,999,0,2024-06-14
2158,2158,Enterprise,999,0,2023-04-14
2159,2159,Basic,99,0,2024-01-12
2160,2160,Professional,199,0,2023-07-23
2161,2161,Professional,99,0,2023-10-27
2162,2162,Professional,199,0,2024-04-03
2163,2163,Professional,199,0,2023-03-25
2164,2164,Basic,999,0,2024-07-26
2165,2165,Basic,499,0,2023-05-02
2166,2166,Enterprise,199,1,2023-06-09
2167,2167,Enterprise,499,0,2023-08-31
2168,2168,Professional,49,0,2024-05-20
2169,2169,Basic,199,0,2024-08-30
2170,2170,Professional,99,0,2024-05-30
2171,2171,Basic,499,0,2024-06-20
2172,2172,Basic,999,0,2023-05-07
2173,2173,Professional,49,0,2024-06-11
2174,2174,Basic,49,0,2023-12-26
2175,2175,Enterprise,499,0,2023-08-02
2176,2176,Professional,99,0,2023-10-30
2177,2177,Basic,999,0,2023-09-18
2178,2178,Basic,99,0,2023-10-05
2179,2179,Professional,49,0,2024-05-25
2180,2180,Enterprise,99,0,2024-07-21
2181,2181,Enterprise,999,0,2024-06-05
2182,2182,Basic,999,0,2024-10-05
2183,2183,Enterprise,199,0,2023-05-28
2184,2184,Professional,99,1,2023-05-21
2185,2185,Basic,499,0,2023-09-03
2186,2186,Enterprise,49,0,2023-03-12
2187,2187,Basic,499,0,2023-06-29
2188,2188,Enterprise,999,1,2023-12-26
2189,2189,Professional,49,1,2023-07-07
2190,2190,Professional,99,0,2023-12-04
2191,2191,Professional,99,0,2024-06-11
2192,2192,Enterprise,49,0,2024-10-21
2193,2193,Enterprise,199,0,2023-08-15
2194,2194,Basic,999,0,2023-11-11
2195,2195,Professional,999,0,2024-07-01
2196,2196,Enterprise,199,0,2024-01-05
2197,2197,Enterprise,99,0,2024-02-23
2198,2198,Basic,49,0,2023-08-12
2199,2199,Professional,199,0,2024-10-02
2200,2200,Professional,999,0,2024-06-13
2201,2201,Professional,99,1,2024-04-24
2202,2202,Professional,199,0,2024-06-17
2203,2203,Professional,499,0,2023-11-04
2204,2204,Basic,999,1,2024-10-10
2205,2205,Professional,499,0,2023-10-23
2206,2206,Enterprise,199,0,2024-09-18
2207,2207,Professional,999,0,2024-01-06
2208,2208,Enterprise,49,0,2024-08-26
2209,2209,Professional,199,0,2024-09-10
2210,2210,Basic,999,1,2024-11-28
2211,2211,Professional,499,0,2023-09-11
2212,2212,Enterprise,499,1,2023-02-19
2213,2213,Enterprise,49,0,2023-07-12
2214,2214,Professional,199,0,2024-07-30
2215,2215,Enterprise,499,1,2023-12-08
2216,2216,Professional,999,0,2024-05-26
2217,2217,Basic,49,0,2024-11-07
2218,2218,Enterprise,49,1,2023-12-18
2219,2219,Basic,49,1,2024-11-06
2220,2220,Basic,49,0,2023-12-17
2221,2221,Enterprise,49,0,2024-05-12
2222,2222,Professional,499,1,2023-10-04
2223,2223,Enterprise,499,0,2024-06-10
2224,2224,Basic,999,0,2024-02-23
2225,2225,Professional,999,1,2023-02-05
2226,2226,Basic,49,1,2023-04-14
2227,2227,Professional,199,0,2024-10-16
2228,2228,Professional,499,0,2024-07-28
2229,2229,Enterprise,999,0,2024-04-27
2230,2230,Enterprise,199,0,2023-12-19
2231,2231,Basic,999,0,2023-10-27
2232,2232,Enterprise,999,0,2023-12-22
2233,2233,Professional,199,0,2023-01-21
2234,2234,Enterprise,49,0,2024-11-28
2235,2235,Professional,499,0,2023-01-06
2236,2236,Basic,99,0,2023-01-10
2237,2237,Enterprise,99,0,2023-11-01
2238,2238,Enterprise,499,0,2023-10-26
2239,2239,Enterprise,499,0,2023-10-28
2240,2240,Enterprise,49,0,2023-07-21
2241,2241,Professional,499,0,2023-12-10
2242,2242,Basic,199,1,2023-12-17
2243,2243,Enterprise,49,0,2024-02-19
2244,2244,Professional,199,0,2024-01-27
2245,2245,Enterprise,99,1,2024-09-25
2246,2246,Basic,499,0,2024-01-20
2247,2247,Basic,99,0,2023-01-24
2248,2248,Enterprise,99,1,2023-03-27
2249,2249,Basic,499,0,2023-12-15
2250,2250,Basic,999,1,2024-11-04
2251,2251,Professional,999,0,2023-06-25
2252,2252,Professional,99,0,2023-11-02
2253,2253,Professional,999,1,2024-03-17
2254,2254,Basic,49,0,2024-08-25
2255,2255,Enterprise,999,0,2023-11-03
2256,2256,Basic,199,0,2023-09-19
2257,2257,Enterprise,199,1,2023-09-10
2258,2258,Enterprise,999,0,2023-08-21
2259,2259,Professional,49,0,2024-05-21
2260,2260,Professional,499,0,2023-10-02
2261,2261,Professional,999,0,2023-06-04
2262,2262,Enterprise,199,0,2024-11-14
2263,2263,Enterprise,99,0,2024-06-02
2264,2264,Professional,99,0,2023-12-26
2265,2265,Basic,999,0,2024-10-23
2266,2266,Enterprise,49,1,2023-11-16
2267,2267,Professional,499,0,2024-05-28
2268,2268,Basic,499,0,2023-05-22
2269,2269,Professional,999,0,2023-05-29
2270,2270,Enterprise,199,0,2024-10-19
2271,2271,Enterprise,99,1,2024-09-07
2272,2272,Enterprise,49,0,2023-12-27
2273,2273,Basic,199,0,2023-03-19
2274,2274,Professional,499,0,2023-05-25
2275,2275,Professional,99,1,2023-06-04
2276,2276,Professional,49,0,2024-11-21
2277,2277,Basic,999,0,2023-11-06
2278,2278,Enterprise,199,0,2024-11-21
2279,2279,Professional,99,0,2024-09-14
2280,2280,Basic,199,0,2024-01-22
2281,2281,Professional,99,0,2023-01-26
2282,2282,Professional,499,0,2024-10-13
2283,2283,Professional,99,0,2024-09-19
2284,2284,Basic,99,0,2024-08-17
2285,2285,Professional,99,0,2024-11-01
2286,2286,Professional,499,0,2023-05-30
2287,2287,Enterprise,999,1,2024-01-16
2288,2288,Enterprise,999,0,2023-05-23
2289,2289,Professional,99,0,2023-01-10
2290,2290,Enterprise,199,1,2023-04-19
2291,2291,Professional,199,0,2023-12-07
2292,2292,Basic,99,0,2023-11-04
2293,2293,Basic,999,0,2023-11-20
2294,2294,Enterprise,49,0,2023-08-05
2295,2295,Basic,199,0,2023-02-06
2296,2296,Basic,199,1,2023-07-28
2297,2297,Enterprise,999,0,2024-03-09
2298,2298,Professional,499,0,2023-08-20
2299,2299,Basic,499,0,2023-06-16
2300,2300,Enterprise,999,0,2023-01-17
2301,2301,Enterprise,199,0,2024-03-07
2302,2302,Basic,999,0,2023-11-12
2303,2303,Enterprise,999,1,2024-09-05
2304,2304,Enterprise,199,0,2023-04-27
2305,2305,Professional,999,1,2023-08-10
2306,2306,Enterprise,99,0,2024-11-27
2307,2307,Professional,999,0,2024-06-25
2308,2308,Enterprise,499,0,2023-12-29
2309,2309,Enterprise,99,0,2024-11-03
2310,2310,Professional,199,0,2023-07-13
2311,2311,Basic,499,0,2024-08-05
2312,2312,Enterprise,999,0,2024-04-15
2313,2313,Enterprise,199,1,2024-01-13
2314,2314,Enterprise,999,0,2024-06-15
2315,2315,Enterprise,499,0,2024-02-27
2316,2316,Basic,99,0,2023-11-23
2317,2317,Professional,999,1,2023-07-27
2318,2318,Professional,49,0,2024-09-23
2319,2319,Enterprise,999,0,2023-06-27
2320,2320,Professional,999,1,2024-10-20
2321,2321,Enterprise,199,0,2023-02-11
2322,2322,Enterprise,199,0,2023-07-28
2323,2323,Professional,99,0,2024-02-17
2324,2324,Enterprise,99,1,2024-06-25
2325,2325,Basic,499,0,2024-05-09
2326,2326,Professional,999,1,2024-02-28
2327,2327,Basic,199,0,2024-05-30
2328,2328,Basic,199,0,2023-04-17
2329,2329,Enterprise,199,0,2023-07-16
2330,2330,Basic,99,0,2024-02-20
2331,2331,Enterprise,99,0,2024-02-27
2332,2332,Basic,99,0,2024-02-24
2333,2333,Professional,49,0,2023-10-15
2334,2334,Professional,199,0,2023-09-05
2335,2335,Basic,499,0,2024-05-19
2336,2336,Professional,199,1,2023-04-28
2337,2337,Enterprise,199,0,2023-04-24
2338,2338,Basic,499,0,2024-08-27
2339,2339,Enterprise,49,0,2024-01-08
2340,2340,Professional,49,0,2023-11-10
2341,2341,Basic,999,0,2024-10-04
2342,2342,Professional,49,0,2023-07-04
2343,2343,Professional,49,0,2023-02-09
2344,2344,Enterprise,499,0,2023-12-16
2345,2345,Professional,49,0,2023-06-21
2346,2346,Professional,999,0,2024-07-02
2347,2347,Enterprise,199,1,2023-01-29
2348,2348,Professional,49,1,2024-11-05
2349,2349,Basic,99,0,2024-10-05
2350,2350,Enterprise,499,0,2024-10-18
2351,2351,Basic,99,0,2024-01-12
2352,2352,Professional,999,0,2024-05-20
2353,2353,Enterprise,999,1,2024-11-23
2354,2354,Enterprise,99,0,2024-06-06
2355,2355,Professional,199,0,2023-01-21
2356,2356,Enterprise,49,0,2023-09-14
2357,2357,Basic,49,0,2024-05-01
2358,2358,Professional,49,0,2024-03-30
2359,2359,Enterprise,199,0,2023-12-31
2360,2360,Enterprise,99,0,2023-05-25
2361,2361,Enterprise,99,0,2023-11-21
2362,2362,Enterprise,999,1,2023-06-25
2363,2363,Basic,499,0,2023-10-03
2364,2364,Basic,499,0,2023-06-25
2365,2365,Enterprise,199,0,2023-10-02
2366,2366,Professional,49,0,2023-07-15
2367,2367,Basic,999,0,2024-07-28
2368,2368,Professional,199,0,2023-03-11
2369,2369,Basic,99,0,2023-09-21
2370,2370,Professional,999,1,2023-04-10
2371,2371,Enterprise,999,0,2023-03-28
2372,2372,Professional,99,0,2023-08-26
2373,2373,Basic,99,1,2024-11-09
2374,2374,Professional,49,0,2024-02-01
2375,2375,Enterprise,199,1,2024-09-24
2376,2376,Enterprise,999,0,2024-04-23
2377,2377,Professional,499,0,2023-06-17
2378,2378,Basic,99,0,2023-08-05
2379,2379,Enterprise,199,0,2023-06-01
2380,2380,Enterprise,99,1,2024-06-25
2381,2381,Basic,499,0,2023-10-06
2382,2382,Basic,49,0,2023-07-05
2383,2383,Basic,49,0,2024-05-21
2384,2384,Basic,99,0,2024-05-16
2385,2385,Basic,49,0,2024-10-10
2386,2386,Enterprise,499,0,2024-05-05
2387,2387,Enterprise,499,0,2024-09-28
2388,2388,Professional,999,0,2023-11-04
2389,2389,Professional,499,1,2023-03-16
2390,2390,Enterprise,199,0,2023-07-06
2391,2391,Basic,999,0,2023-09-11
2392,2392,Basic,999,1,2023-08-10
2393,2393,Basic,999,0,2024-11-02
2394,2394,Professional,99,0,2023-12-31
2395,2395,Enterprise,999,1,2024-04-25
2396,2396,Professional,499,0,2023-07-24
2397,2397,Enterprise,199,1,2024-03-02
2398,2398,Enterprise,499,0,2024-10-11
2399,2399,Basic,999,0,2023-11-21
2400,2400,Basic,499,1,2023-08-01
2401,2401,Basic,99,1,2024-09-17
2402,2402,Basic,499,0,2023-05-25
2403,2403,Enterprise,49,0,2023-03-26
2404,2404,Enterprise,999,0,2023-09-03
2405,2405,Basic,499,1,2023-01-07
2406,2406,Basic,99,1,2024-06-08
2407,2407,Basic,99,0,2024-02-03
2408,2408,Enterprise,499,0,2024-04-26
2409,2409,Basic,99,1,2024-02-10
2410,2410,Professional,199,1,2024-02-11
2411,2411,Enterprise,499,0,2023-12-15
2412,2412,Basic,199,0,2024-04-03
2413,2413,Enterprise,199,0,2024-07-02
2414,2414,Basic,99,0,2024-06-25
2415,2415,Enterprise,499,1,2024-07-08
2416,2416,Enterprise,499,0,2023-05-18
2417,2417,Enterprise,99,0,2024-02-15
2418,2418,Enterprise,199,0,2023-04-25
2419,2419,Enterprise,199,0,2024-09-18
2420,2420,Professional,49,0,2023-12-26
2421,2421,Enterprise,99,0,2023-09-30
2422,2422,Basic,999,0,2023-06-10
2423,2423,Enterprise,199,0,2023-08-22
2424,2424,Basic,99,0,2023-02-05
2425,2425,Professional,99,0,2023-09-14
2426,2426,Professional,99,0,2023-12-07
2427,2427,Professional,49,0,2023-09-20
2428,2428,Professional,499,0,2023-05-03
2429,2429,Professional,99,1,2024-09-06
2430,2430,Basic,99,0,2024-11-23
2431,2431,Enterprise,199,1,2023-08-13
2432,2432,Professional,49,0,2023-03-08
2433,2433,Basic,999,0,2024-10-22
2434,2434,Professional,49,0,2023-06-26
2435,2435,Enterprise,199,0,2023-05-15
2436,2436,Professional,99,0,2023-12-08
2437,2437,Basic,499,0,2023-09-27
2438,2438,Basic,49,0,2024-03-09
2439,2439,Basic,49,0,2024-07-20
2440,2440,Basic,49,1,2023-10-20
2441,2441,Basic,499,0,2023-04-29
2442,2442,Professional,49,1,2024-11-19
2443,2443,Basic,999,0,2024-10-01
2444,2444,Enterprise,999,0,2024-10-29
2445,2445,Enterprise,199,0,2024-07-28
2446,2446,Professional,49,0,2024-07-21
2447,2447,Enterprise,49,0,2024-05-27
2448,2448,Basic,199,0,2023-07-03
2449,2449,Enterprise,499,0,2024-07-06
2450,2450,Professional,999,0,2023-12-11
2451,2451,Professional,99,1,2023-10-19
2452,2452,Basic,49,0,2023-05-07
2453,2453,Basic,49,0,2023-07-14
2454,2454,Basic,499,0,2023-10-05
2455,2455,Basic,99,0,2024-04-07
2456,2456,Basic,99,0,2023-01-10
2457,2457,Professional,499,0,2023-04-05
2458,2458,Enterprise,199,0,2024-08-09
2459,2459,Professional,499,0,2023-06-16
2460,2460,Professional,199,1,2024-09-13
2461,2461,Professional,99,0,2023-04-06
2462,2462,Enterprise,499,0,2024-10-20
2463,2463,Basic,99,1,2024-03-03
2464,2464,Professional,99,1,2024-01-13
2465,2465,Professional,199,0,2024-01-24
2466,2466,Basic,49,1,2023-03-23
2467,2467,Enterprise,499,0,2023-08-12
2468,2468,Professional,49,1,2023-12-09
2469,2469,Enterprise,499,1,2023-04-25
2470,2470,Basic,999,0,2023-01-31
2471,2471,Basic,199,0,2023-09-12
2472,2472,Enterprise,499,0,2023-06-18
2473,2473,Enterprise,49,0,2023-07-01
2474,2474,Professional,99,0,2023-10-15
2475,2475,Enterprise,499,0,2024-05-22
2476,2476,Enterprise,49,0,2023-04-15
2477,2477,Basic,499,0,2023-12-07
2478,2478,Enterprise,49,0,2024-02-23
2479,2479,Basic,99,0,2024-02-03
2480,2480,Basic,499,1,2024-06-23
2481,2481,Basic,499,0,2023-03-15
2482,2482,Professional,999,0,2024-08-15
2483,2483,Professional,49,0,2023-04-29
2484,2484,Enterprise,999,0,2024-07-07
2485,2485,Enterprise,499,0,2023-12-05
2486,2486,Basic,99,0,2023-10-26
2487,2487,Basic,999,0,2023-02-26
2488,2488,Basic,49,0,2023-10-21
2489,2489,Basic,99,0,2023-03-29
2490,2490,Professional,999,1,2023-08-30
2491,2491,Basic,49,0,2023-07-28
2492,2492,Enterprise,99,0,2024-03-15
2493,2493,Professional,199,0,2024-08-30
2494,2494,Enterprise,199,1,2023-08-30
2495,2495,Professional,199,0,2023-12-08
2496,2496,Professional,499,0,2023-11-28
2497,2497,Professional,99,0,2023-04-05
2498,2498,Professional,99,0,2023-05-03
2499,2499,Basic,99,0,2024-01-11
2500,2500,Professional,499,0,2023-08-31
2501,2501,Enterprise,49,0,2023-12-06
2502,2502,Enterprise,499,0,2024-05-01
2503,2503,Basic,199,1,2023-12-16
2504,2504,Basic,999,0,2024-01-06
2505,2505,Enterprise,99,1,2023-12-02
2506,2506,Enterprise,199,1,2023-11-13
2507,2507,Enterprise,999,0,2023-04-29
2508,2508,Professional,999,0,2024-07-06
2509,2509,Basic,999,0,2024-11-15
2510,2510,Professional,199,0,2023-07-02
2511,2511,Basic,99,0,2023-12-16
2512,2512,Enterprise,499,0,2023-01-20
2513,2513,Basic,99,0,2023-01-26
2514,2514,Enterprise,99,0,2023-03-24
2515,2515,Professional,499,1,2024-10-29
2516,2516,Enterprise,49,0,2024-02-26
2517,2517,Enterprise,199,0,2023-06-04
2518,2518,Basic,199,0,2023-06-29
2519,2519,Professional,999,1,2023-06-20
2520,2520,Professional,49,0,2023-03-23
